#gene	percentage_gene_coverage	gene_mean_read_coverage	percentage_gene_low_coverage	number_positions_multiple_alleles	percentage_gene_identity
gb:GU131929|Organism:Dengue_virus_2|Strain_ame:DEV-2/IPC/BID-V4268/2008|Segment:null|Subtype:2-AsianI|Host:Human|gaps_removed|seqTyping_2-AsianI	0.0	0.0	100.0	0	0
gb:GU131930|Organism:Dengue_virus_2|Strain_ame:DEV-2/IPC/BID-V4270/2008|Segment:null|Subtype:2-AsianI|Host:Human|gaps_removed|seqTyping_2-AsianI	0.0	0.0	100.0	0	0
gb:GU131931|Organism:Dengue_virus_2|Strain_ame:DEV-2/IPC/BID-V4271/2008|Segment:null|Subtype:2-AsianI|Host:Human|gaps_removed|seqTyping_2-AsianI	0.0	0.0	100.0	0	0
gb:GU131932|Organism:Dengue_virus_2|Strain_ame:DEV-2/IPC/BID-V4277/2008|Segment:null|Subtype:2-AsianI|Host:Human|gaps_removed|seqTyping_2-AsianI	0.0	0.0	100.0	0	0
gb:GQ199892|Organism:Dengue_virus_2|Strain_ame:DEV-2/JM/BID-V2963/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:JF730044|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V2019/2001|Segment:null|Subtype:2|Host:Human|gaps_removed|seqTyping_2	0.0	0.0	100.0	0	0
gb:FJ639697|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V2020/2001|Segment:null|Subtype:2|Host:Human|gaps_removed|seqTyping_2	0.0	0.0	100.0	0	0
gb:FJ639698|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V2021/2002|Segment:null|Subtype:2|Host:Human|gaps_removed|seqTyping_2	0.0	0.0	100.0	0	0
gb:FJ639699|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V2022/2002|Segment:null|Subtype:2|Host:Human|gaps_removed|seqTyping_2	0.0	0.0	100.0	0	0
gb:FJ639700|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V2023/2002|Segment:null|Subtype:2|Host:Human|gaps_removed|seqTyping_2	0.0	0.0	100.0	0	0
gb:FJ639701|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V2024/2002|Segment:null|Subtype:2|Host:Human|gaps_removed|seqTyping_2	0.0	0.0	100.0	0	0
gb:GQ868620|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V2028/2003|Segment:null|Subtype:2-AsianI|Host:Human|gaps_removed|seqTyping_2-AsianI	0.0	0.0	100.0	0	0
gb:FJ639702|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V2030/2003|Segment:null|Subtype:2|Host:Human|gaps_removed|seqTyping_2	0.0	0.0	100.0	0	0
gb:FJ639703|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V2033/2003|Segment:null|Subtype:2|Host:Human|gaps_removed|seqTyping_2	0.0	0.0	100.0	0	0
gb:GQ868621|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V2034/2003|Segment:null|Subtype:2-AsianI|Host:Human|gaps_removed|seqTyping_2-AsianI	0.0	0.0	100.0	0	0
gb:FJ639704|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V2036/2003|Segment:null|Subtype:2-AsianI|Host:Human|gaps_removed|seqTyping_2-AsianI	0.0	0.0	100.0	0	0
gb:GQ868622|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V2037/2003|Segment:null|Subtype:2-AsianI|Host:Human|gaps_removed|seqTyping_2-AsianI	0.0	0.0	100.0	0	0
gb:FJ639705|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V2039/2003|Segment:null|Subtype:2-AsianI|Host:Human|gaps_removed|seqTyping_2-AsianI	0.0	0.0	100.0	0	0
gb:FJ639706|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V2040/2004|Segment:null|Subtype:2-AsianI|Host:Human|gaps_removed|seqTyping_2-AsianI	0.0	0.0	100.0	0	0
gb:FJ639707|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V2041/2004|Segment:null|Subtype:2-AsianI|Host:Human|gaps_removed|seqTyping_2-AsianI	0.0	0.0	100.0	0	0
gb:FJ639708|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V2042/2005|Segment:null|Subtype:2-AsianI|Host:Human|gaps_removed|seqTyping_2-AsianI	0.0	0.0	100.0	0	0
gb:FJ639709|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V2043/2005|Segment:null|Subtype:2-AsianI|Host:Human|gaps_removed|seqTyping_2-AsianI	0.0	0.0	100.0	0	0
gb:FJ639710|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V2044/2005|Segment:null|Subtype:2-AsianI|Host:Human|gaps_removed|seqTyping_2-AsianI	0.0	0.0	100.0	0	0
gb:GQ868623|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V2047/2005|Segment:null|Subtype:2-AsianI|Host:Human|gaps_removed|seqTyping_2-AsianI	0.0	0.0	100.0	0	0
gb:GQ868624|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V2062/2007|Segment:null|Subtype:2-AsianI|Host:Human|gaps_removed|seqTyping_2-AsianI	0.0	0.0	100.0	0	0
gb:FJ639717|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V2066/2007|Segment:null|Subtype:2-AsianI|Host:Human|gaps_removed|seqTyping_2-AsianI	0.0	0.0	100.0	0	0
gb:FJ639718|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V2068/2008|Segment:null|Subtype:2-AsianI|Host:Human|gaps_removed|seqTyping_2-AsianI	0.0	0.0	100.0	0	0
gb:GQ868625|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V2069/2008|Segment:null|Subtype:2-AsianI|Host:Human|gaps_removed|seqTyping_2-AsianI	0.0	0.0	100.0	0	0
gb:JF730045|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V4267/2008|Segment:null|Subtype:2-AsianI|Host:Human|gaps_removed|seqTyping_2-AsianI	0.0	0.0	100.0	0	0
gb:KF955401|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V4269/2008|Segment:null|Subtype:2-AsianI|Host:Human|gaps_removed|seqTyping_2-AsianI	0.0	0.0	100.0	0	0
gb:JF730047|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V4273/2008|Segment:null|Subtype:2-AsianI|Host:Human|gaps_removed|seqTyping_2-AsianI	0.0	0.0	100.0	0	0
gb:JF730048|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V4274/2008|Segment:null|Subtype:2-AsianI|Host:Human|gaps_removed|seqTyping_2-AsianI	0.0	0.0	100.0	0	0
gb:KF955402|Organism:Dengue_virus_2|Strain_ame:DEV-2/KH/BID-V4276/2008|Segment:null|Subtype:2-AsianI|Host:Human|gaps_removed|seqTyping_2-AsianI	0.0	0.0	100.0	0	0
gb:FJ898460|Organism:Dengue_virus_2|Strain_ame:DEV-2/K/BID-V2951/2001|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ882602|Organism:Dengue_virus_2|Strain_ame:DEV-2/LK/BID-V2416/1996|Segment:null|Subtype:2|Host:Human|gaps_removed|seqTyping_2	0.0	0.0	100.0	0	0
gb:GQ252676|Organism:Dengue_virus_2|Strain_ame:DEV-2/LK/BID-V2421/2003|Segment:null|Subtype:2-Cosmopolitan|Host:Human|gaps_removed|seqTyping_2-Cosmopolitan	0.0	0.0	100.0	0	0
gb:GQ252677|Organism:Dengue_virus_2|Strain_ame:DEV-2/LK/BID-V2422/2004|Segment:null|Subtype:2-Cosmopolitan|Host:Human|gaps_removed|seqTyping_2-Cosmopolitan	0.0	0.0	100.0	0	0
gb:FJ898438|Organism:Dengue_virus_2|Strain_ame:DEV-2/MX/BID-V2953/2002|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:GQ199893|Organism:Dengue_virus_2|Strain_ame:DEV-2/MX/BID-V2954/2002|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:GQ199894|Organism:Dengue_virus_2|Strain_ame:DEV-2/MX/BID-V2959/2005|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ898439|Organism:Dengue_virus_2|Strain_ame:DEV-2/MX/BID-V2964/2008|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:GQ868588|Organism:Dengue_virus_2|Strain_ame:DEV-2/MX/BID-V3354/1983|Segment:null|Subtype:2-American|Host:Human|gaps_removed|seqTyping_2-American	0.0	0.0	100.0	0	0
gb:GQ868590|Organism:Dengue_virus_2|Strain_ame:DEV-2/MX/BID-V3356/1992|Segment:null|Subtype:2-American|Host:Human|gaps_removed|seqTyping_2-American	0.0	0	0	0	0
gb:GQ868497|Organism:Dengue_virus_2|Strain_ame:DEV-2/MX/BID-V3654/2006|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:GU131959|Organism:Dengue_virus_2|Strain_ame:DEV-2/MX/BID-V3661/2006|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:GQ868515|Organism:Dengue_virus_2|Strain_ame:DEV-2/MX/BID-V3713/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:GQ868516|Organism:Dengue_virus_2|Strain_ame:DEV-2/MX/BID-V3714/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:GU131975|Organism:Dengue_virus_2|Strain_ame:DEV-2/MX/BID-V3717/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:KF955395|Organism:Dengue_virus_2|Strain_ame:DEV-2/MX/BID-V3719/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:J819422|Organism:Dengue_virus_2|Strain_ame:DEV-2/MX/BID-V3763/2008|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:GU131955|Organism:Dengue_virus_2|Strain_ame:DEV-2/MX/BID-V3768/2004|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:KJ189310|Organism:Dengue_virus_2|Strain_ame:DEV-2/MX/BID-V7540/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:KJ189311|Organism:Dengue_virus_2|Strain_ame:DEV-2/MX/BID-V7542/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:KJ189370|Organism:Dengue_virus_2|Strain_ame:DEV-2/MX/BID-V8199/2011|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU569692|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1192/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU569693|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1193/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ373300|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1194/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU596495|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1195/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU660404|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1196/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ850116|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1197/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU482622|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1198/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU596496|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1200/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU660405|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1201/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU596497|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1202/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU569695|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1203/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU660406|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1207/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU569697|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1208/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU482623|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1210/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU596498|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1211/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU569698|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1212/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ478459|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1214/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU596499|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1215/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU569699|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1217/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:KF955366|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1218/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU569701|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1224/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:KF955369|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1226/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU569702|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1228/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU482624|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1229/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU596500|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1230/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU482625|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1232/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ410291|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1233/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU482626|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1234/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU482627|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1235/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ639833|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1237/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU482629|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1297/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ390390|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1298/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ390391|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1300/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ882593|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1302/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ182014|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1303/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ898432|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1304/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ547090|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1311/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:EU482630|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1312/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ882594|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1313/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ205885|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1721/2008|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ744743|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1755/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:J819424|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1761/2006|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ744741|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1762/2006|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ744742|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1763/2006|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ744703|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V1764/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ850067|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2331/2006|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ850060|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2344/2000|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ850061|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2346/2000|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ744709|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2351/2008|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ744708|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2352/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ810418|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2353/2008|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ639835|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2355/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ850050|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2356/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ639836|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2357/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ639837|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2358/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ744706|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2359/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ744707|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2360/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ744704|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2361/2001|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ744745|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2362/2000|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ744705|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2363/2000|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ744744|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2364/2000|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:GQ868646|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2428/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ906961|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2572/2005|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ906962|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2573/2005|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ850053|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2574/2005|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:HQ541786|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2596/2006|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:HQ733861|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2599/2006|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ850051|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2635/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:J819420|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2639/2007|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
gb:FJ850117|Organism:Dengue_virus_2|Strain_ame:DEV-2/I/BID-V2657/2000|Segment:null|Subtype:2-AsianAmerican|Host:Human|gaps_removed|seqTyping_2-AsianAmerican	0.0	0.0	100.0	0	0
